name,degree
http://bio2rdf.org/drugbank:DB02976,2
http://bio2rdf.org/drugbank:BE0005190,8
http://bio2rdf.org/drugbank:DB00666,6
http://bio2rdf.org/drugbank:BE0000734,44
http://bio2rdf.org/drugbank:DB03793,16
http://bio2rdf.org/drugbank:DB00466,6
http://bio2rdf.org/omim:604307,8
http://bio2rdf.org/omim_resource:efc481bbe039c489eef72895c62953d6,12
http://bio2rdf.org/drugbank:BE0001120,54
http://bio2rdf.org/drugbank:DB08784,1
http://bio2rdf.org/drugbank:BE0000658,25
http://bio2rdf.org/omim:121200,4
http://bio2rdf.org/drugbank:DB00701,4
http://bio2rdf.org/omim:545000,16
http://bio2rdf.org/drugbank:DB00714,25
http://bio2rdf.org/drugbank:BE0000330,45
http://bio2rdf.org/omim:613060,11
http://bio2rdf.org/omim:602459,2
http://bio2rdf.org/drugbank:DB04209,2
http://bio2rdf.org/omim:601098,6
http://bio2rdf.org/omim:606070,5
http://bio2rdf.org/drugbank:DB08805,5
http://bio2rdf.org/omim_resource:47e5cbe8a4cdfa0748e8a6d673bde00f,2
http://bio2rdf.org/drugbank:DB04934,2
http://bio2rdf.org/omim:601494,7
http://bio2rdf.org/drugbank:DB00921,9
http://bio2rdf.org/omim:240600,14
http://bio2rdf.org/omim:615270,7
http://bio2rdf.org/drugbank:DB01221,24
http://bio2rdf.org/drugbank:BE0000292,11
http://bio2rdf.org/drugbank:BE0001139,32
http://bio2rdf.org/drugbank:BE0001277,24
http://bio2rdf.org/drugbank:BE0003148,6
http://bio2rdf.org/drugbank:BE0000151,6
http://bio2rdf.org/drugbank:DB04534,14
http://bio2rdf.org/drugbank:DB03355,2
http://bio2rdf.org/drugbank:BE0002394,43
http://bio2rdf.org/drugbank:DB00418,28
http://bio2rdf.org/omim:204500,15
http://bio2rdf.org/drugbank:BE0001085,16
http://bio2rdf.org/omim:607584,1
http://bio2rdf.org/omim:614487,3
http://bio2rdf.org/drugbank:DB00624,21
http://bio2rdf.org/drugbank:DB03731,2
http://bio2rdf.org/omim:142680,5
http://bio2rdf.org/drugbank:DB00897,29
http://bio2rdf.org/omim_resource:89632f9b3a79c40b67bcc89a4eff5210,5
http://bio2rdf.org/drugbank:DB02552,8
http://bio2rdf.org/omim:610618,4
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0686347,25
http://bio2rdf.org/omim_resource:790d857ec01622c56492efe6648bade5,13
http://bio2rdf.org/omim:271900,3
http://bio2rdf.org/drugbank:BE0001028,14
http://bio2rdf.org/omim_resource:767a21590bb637cad269f2061e0a726e,26
http://bio2rdf.org/drugbank:BE0002355,62
http://bio2rdf.org/drugbank:DB02448,3
http://bio2rdf.org/drugbank:DB04515,1
http://bio2rdf.org/drugbank:DB00784,6
http://bio2rdf.org/omim:613093,6
http://bio2rdf.org/drugbank:DB00736,17
http://bio2rdf.org/drugbank:DB02154,2
http://bio2rdf.org/drugbank:DB02537,1
http://bio2rdf.org/drugbank:DB02937,2
http://bio2rdf.org/drugbank:DB00925,15
http://bio2rdf.org/omim:242300,4
http://bio2rdf.org/drugbank:BE0000889,6
http://bio2rdf.org/drugbank:BE0000719,3
http://bio2rdf.org/drugbank:DB07234,1
http://bio2rdf.org/omim_resource:d5d403bc540488898050872f490dd4b5,5
http://bio2rdf.org/omim:608967,15
http://bio2rdf.org/omim:612018,8
http://bio2rdf.org/drugbank:DB04408,1
http://bio2rdf.org/omim:613980,5
http://bio2rdf.org/omim:610478,6
http://bio2rdf.org/omim:608583,5
http://bio2rdf.org/omim:303100,1
http://bio2rdf.org/drugbank:DB07557,4
http://bio2rdf.org/drugbank:DB00553,7
http://bio2rdf.org/drugbank:DB01139,3
http://bio2rdf.org/omim:149400,15
http://bio2rdf.org/drugbank:DB04466,1
http://bio2rdf.org/omim_resource:cb2028dda04b37c06a76b97acfde8371,13
http://bio2rdf.org/omim:613038,6
http://bio2rdf.org/drugbank:BE0003388,7
http://bio2rdf.org/drugbank:BE0000228,4
http://bio2rdf.org/drugbank:DB05447,1
http://bio2rdf.org/drugbank:DB00066,3
http://bio2rdf.org/drugbank:DB01194,22
http://bio2rdf.org/drugbank:BE0003411,11
http://bio2rdf.org/drugbank:BE0001583,12
http://bio2rdf.org/drugbank:DB07848,1
http://bio2rdf.org/omim:602668,1
http://bio2rdf.org/drugbank:DB08270,1
http://bio2rdf.org/omim_resource:f4db158beae4fd1c2335573dba93290a,16
http://bio2rdf.org/omim:613676,3
http://bio2rdf.org/drugbank:DB01275,12
http://bio2rdf.org/omim:278750,1
http://bio2rdf.org/drugbank:BE0003599,64
http://bio2rdf.org/drugbank:DB00031,21
http://bio2rdf.org/drugbank:DB03349,2
http://bio2rdf.org/drugbank:DB02496,2
http://bio2rdf.org/drugbank:DB07876,3
http://bio2rdf.org/omim_resource:ac64de34126dab6de7203df7832b7d90,7
http://bio2rdf.org/drugbank:DB05194,3
http://bio2rdf.org/drugbank:DB00968,12
http://bio2rdf.org/drugbank:DB00788,14
http://bio2rdf.org/drugbank:DB06674,9
http://bio2rdf.org/drugbank:DB04137,19
http://bio2rdf.org/drugbank:DB02339,1
http://bio2rdf.org/omim:604393,7
http://bio2rdf.org/drugbank:BE0000825,10
http://bio2rdf.org/drugbank:DB00914,7
http://bio2rdf.org/drugbank:BE0000683,8
http://bio2rdf.org/omim:203700,10
http://bio2rdf.org/omim_resource:40ebf135c02a0b82709485ecf3e11eed,6
http://bio2rdf.org/drugbank:DB06237,2
http://bio2rdf.org/drugbank:DB00577,3
http://bio2rdf.org/omim:613673,1
http://bio2rdf.org/drugbank:DB00637,12
http://bio2rdf.org/drugbank:DB03206,5
http://bio2rdf.org/omim:114000,3
http://bio2rdf.org/drugbank:DB01548,8
http://bio2rdf.org/drugbank:DB00287,10
http://bio2rdf.org/drugbank:BE0000839,20
http://bio2rdf.org/omim:191100,6
http://bio2rdf.org/omim:257270,8
http://bio2rdf.org/omim:600334,5
http://bio2rdf.org/drugbank:BE0000213,7
http://bio2rdf.org/omim:607015,5
http://bio2rdf.org/omim:500001,25
http://bio2rdf.org/omim_resource:f8211b68f2b1e52fc1a94fd53074186b,13
http://bio2rdf.org/omim:121300,7
http://bio2rdf.org/omim:614198,11
http://bio2rdf.org/drugbank:DB02900,3
http://bio2rdf.org/omim:601718,13
http://bio2rdf.org/omim:600634,6
http://bio2rdf.org/omim:600060,4
http://bio2rdf.org/drugbank:BE0002179,12
http://bio2rdf.org/omim_resource:d0ed946b466299237c15d32097b2df5d,24
http://bio2rdf.org/drugbank:DB01097,29
http://bio2rdf.org/drugbank:DB06978,1
http://bio2rdf.org/drugbank:DB06288,11
http://bio2rdf.org/drugbank:DB00796,29
http://bio2rdf.org/drugbank:BE0004618,29
http://bio2rdf.org/drugbank:DB00094,2
http://bio2rdf.org/drugbank:DB04885,5
http://bio2rdf.org/drugbank:DB03485,2
http://bio2rdf.org/drugbank:DB09028,4
http://bio2rdf.org/drugbank:DB04276,2
http://bio2rdf.org/drugbank:DB01088,11
http://bio2rdf.org/drugbank:DB07646,3
http://bio2rdf.org/omim:613830,8
http://bio2rdf.org/drugbank:DB01810,2
http://bio2rdf.org/omim:613156,3
http://bio2rdf.org/drugbank:DB00519,11
http://bio2rdf.org/omim:145900,6
http://bio2rdf.org/drugbank:DB03814,39
http://bio2rdf.org/drugbank:DB00580,3
http://bio2rdf.org/omim:309500,14
http://bio2rdf.org/omim:606394,8
http://bio2rdf.org/drugbank:DB00060,10
http://bio2rdf.org/drugbank:DB05303,2
http://bio2rdf.org/drugbank:DB07171,1
http://bio2rdf.org/drugbank:DB04455,2
http://bio2rdf.org/drugbank:DB01116,16
http://bio2rdf.org/drugbank:BE0000023,33
http://bio2rdf.org/drugbank:DB03214,2
http://bio2rdf.org/drugbank:DB02910,3
http://bio2rdf.org/drugbank:DB06262,35
http://bio2rdf.org/drugbank:DB08885,6
http://bio2rdf.org/drugbank:DB09256,4
http://bio2rdf.org/drugbank:DB04473,4
http://bio2rdf.org/drugbank:DB00008,39
http://bio2rdf.org/drugbank:DB07258,1
http://bio2rdf.org/drugbank:BE0004001,14
http://bio2rdf.org/omim_resource:e2a1ffedd3b15b51838142d582de81eb,14
http://bio2rdf.org/omim_resource:341952aef4b935c34b161ebcf0d36e20,13
http://bio2rdf.org/omim:604757,5
http://bio2rdf.org/omim:233300,2
http://bio2rdf.org/omim:300844,7
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0020621,5
http://bio2rdf.org/drugbank:DB07561,1
http://bio2rdf.org/drugbank:BE0000240,32
http://bio2rdf.org/omim_resource:d426affe1a41521770789bebb0cc0981,4
http://bio2rdf.org/omim:610427,8
http://bio2rdf.org/drugbank:DB03657,2
http://bio2rdf.org/omim_resource:ee3f4fb59247b83fb68c816eaa29cbc3,2
http://bio2rdf.org/drugbank:DB03433,1
http://bio2rdf.org/drugbank:BE0000788,16
http://bio2rdf.org/omim_resource:7f8e43fe17962fc7735836f5d9c49a53,25
http://bio2rdf.org/drugbank:BE0000162,11
http://bio2rdf.org/omim:612934,14
http://bio2rdf.org/omim:606685,7
http://bio2rdf.org/drugbank:BE0002478,2
http://bio2rdf.org/drugbank:DB08377,1
http://bio2rdf.org/drugbank:BE0000741,2
http://bio2rdf.org/drugbank:BE0000400,21
http://bio2rdf.org/drugbank:DB09065,7
http://bio2rdf.org/omim:212050,6
http://bio2rdf.org/omim_resource:431c8775cebf7d5ecd6cacc457ef9fa5,10
http://bio2rdf.org/omim:307000,14
http://bio2rdf.org/omim_resource:4c6dc85000018a0297100166e6b744e2,24
http://bio2rdf.org/drugbank:BE0000143,17
http://bio2rdf.org/drugbank:BE0003772,45
http://bio2rdf.org/omim:312000,6
http://bio2rdf.org/omim:602078,12
http://bio2rdf.org/drugbank:DB01028,42
http://bio2rdf.org/omim:613546,7
http://bio2rdf.org/omim:151100,8
http://bio2rdf.org/drugbank:DB00469,8
http://bio2rdf.org/omim:613694,7
http://bio2rdf.org/drugbank:BE0003456,12
http://bio2rdf.org/drugbank:DB05284,1
http://bio2rdf.org/omim:613180,2
http://bio2rdf.org/omim_resource:fd8b9952cbf3c21d676f23b130004d67,7
http://bio2rdf.org/drugbank:BE0002341,38
http://bio2rdf.org/omim_resource:1aa8995f2feb954202dd8bc3c8df0217,7
http://bio2rdf.org/drugbank:BE0004462,33
http://bio2rdf.org/drugbank:DB01140,7
http://bio2rdf.org/omim_resource:dbec55208b5b4fd85499223d1758feb0,26
http://bio2rdf.org/drugbank:DB00056,35
http://bio2rdf.org/drugbank:DB07993,1
http://bio2rdf.org/omim:601815,3
http://bio2rdf.org/drugbank:DB00672,7
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0031350,6
http://bio2rdf.org/omim:252150,5
http://bio2rdf.org/drugbank:DB03901,1
http://bio2rdf.org/omim:612900,8
http://bio2rdf.org/drugbank:DB04003,1
http://bio2rdf.org/omim:612577,5
http://bio2rdf.org/drugbank:DB03890,1
http://bio2rdf.org/omim:609283,6
http://bio2rdf.org/drugbank:BE0000568,11
http://bio2rdf.org/omim:238970,11
http://bio2rdf.org/drugbank:DB01105,16
http://bio2rdf.org/drugbank:DB03970,4
http://bio2rdf.org/drugbank:DB00927,10
http://bio2rdf.org/omim:610743,9
http://bio2rdf.org/drugbank:DB00284,14
http://bio2rdf.org/drugbank:BE0004274,7
http://bio2rdf.org/drugbank:BE0003523,11
http://bio2rdf.org/omim_resource:947f1bbcec79c08c8efba2ef49f30214,14
http://bio2rdf.org/drugbank:BE0001188,46
http://bio2rdf.org/drugbank:DB07996,2
http://bio2rdf.org/drugbank:BE0004238,27
http://bio2rdf.org/omim_resource:10d7aac4a6dd5f48d9ecc3f8dc0c5af6,14
http://bio2rdf.org/drugbank:DB00809,12
http://bio2rdf.org/drugbank:BE0002365,25
http://bio2rdf.org/omim:300423,14
http://bio2rdf.org/drugbank:DB03897,3
http://bio2rdf.org/omim:607086,12
http://bio2rdf.org/drugbank:BE0000899,12
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0018824,2
http://bio2rdf.org/drugbank:DB07893,1
http://bio2rdf.org/drugbank:DB01660,8
http://bio2rdf.org/drugbank:DB07374,13
http://bio2rdf.org/drugbank:DB05223,4
http://bio2rdf.org/omim:133701,2
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0017612,11
http://bio2rdf.org/drugbank:BE0000389,36
http://bio2rdf.org/omim:210210,3
http://bio2rdf.org/omim:613086,4
http://bio2rdf.org/drugbank:DB05679,1
http://bio2rdf.org/omim:163800,1
http://bio2rdf.org/omim:259720,4
http://bio2rdf.org/omim:182940,18
http://bio2rdf.org/omim_resource:21d9c04363eed897a0604d2f230afaba,4
http://bio2rdf.org/omim:611719,2
http://bio2rdf.org/drugbank:DB06845,2
http://bio2rdf.org/drugbank:DB03395,3
http://bio2rdf.org/drugbank:BE0000425,36
http://bio2rdf.org/drugbank:DB01002,10
http://bio2rdf.org/drugbank:DB02679,18
http://bio2rdf.org/drugbank:DB06204,7
http://bio2rdf.org/drugbank:DB02237,2
http://bio2rdf.org/drugbank:DB00581,1
http://bio2rdf.org/drugbank:BE0001105,11
http://bio2rdf.org/drugbank:DB07829,1
http://bio2rdf.org/drugbank:BE0000930,34
http://bio2rdf.org/drugbank:BE0003432,16
http://bio2rdf.org/omim_resource:7dc7baf598b9848f88cab8a7efcf1b85,7
http://bio2rdf.org/drugbank:DB02964,2
http://bio2rdf.org/drugbank:DB08952,6
http://bio2rdf.org/omim_resource:5a510d134909f7f2f2226f1158b3555a,14
http://bio2rdf.org/drugbank:DB03401,7
http://bio2rdf.org/drugbank:DB08167,2
http://bio2rdf.org/drugbank:DB08646,7
http://bio2rdf.org/drugbank:DB02601,4
http://bio2rdf.org/drugbank:DB00623,10
http://bio2rdf.org/omim:300749,14
http://bio2rdf.org/omim:607487,7
http://bio2rdf.org/drugbank:DB02724,2
http://bio2rdf.org/omim:607482,7
http://bio2rdf.org/drugbank:DB07361,1
http://bio2rdf.org/omim:302800,6
http://bio2rdf.org/drugbank:DB00703,19
http://bio2rdf.org/drugbank:BE0000163,48
http://bio2rdf.org/omim:614350,5
http://bio2rdf.org/drugbank:DB01086,12
http://bio2rdf.org/drugbank:DB02622,1
http://bio2rdf.org/omim:610698,11
http://bio2rdf.org/drugbank:BE0004249,9
http://bio2rdf.org/drugbank:BE0004146,21
http://bio2rdf.org/drugbank:DB08323,1
http://bio2rdf.org/drugbank:DB00954,2
http://bio2rdf.org/drugbank:DB08261,1
http://bio2rdf.org/drugbank:BE0000141,59
http://bio2rdf.org/omim:210370,5
http://bio2rdf.org/omim:611875,12
http://bio2rdf.org/omim:613027,14
http://bio2rdf.org/drugbank:DB09167,4
http://bio2rdf.org/drugbank:BE0001585,5
http://bio2rdf.org/omim:300615,7
http://bio2rdf.org/drugbank:DB00013,11
http://bio2rdf.org/drugbank:DB09272,3
http://bio2rdf.org/drugbank:DB00035,8
http://bio2rdf.org/drugbank:DB00199,23
http://bio2rdf.org/omim:609285,5
http://bio2rdf.org/drugbank:DB00346,10
http://bio2rdf.org/drugbank:DB08517,1
http://bio2rdf.org/drugbank:DB01608,6
http://bio2rdf.org/drugbank:DB02532,2
http://bio2rdf.org/omim:603075,11
http://bio2rdf.org/drugbank:DB04655,8
http://bio2rdf.org/drugbank:BE0000829,55
http://bio2rdf.org/omim:612281,4
http://bio2rdf.org/omim:118200,6
http://bio2rdf.org/drugbank:DB07974,1
http://bio2rdf.org/omim:609265,8
http://bio2rdf.org/drugbank:BE0000089,7
http://bio2rdf.org/omim:192500,8
http://bio2rdf.org/omim:160120,25
http://bio2rdf.org/drugbank:DB01040,1
http://bio2rdf.org/drugbank:DB01354,10
http://bio2rdf.org/drugbank:DB03606,9
http://bio2rdf.org/drugbank:BE0003612,21
http://bio2rdf.org/drugbank:DB00244,8
http://bio2rdf.org/drugbank:DB09223,8
http://bio2rdf.org/drugbank:DB02506,5
http://bio2rdf.org/omim:274500,3
http://bio2rdf.org/omim:160900,1
http://bio2rdf.org/omim:207900,12
http://bio2rdf.org/omim:615438,4
http://bio2rdf.org/drugbank:BE0001671,9
http://bio2rdf.org/omim_resource:5fac063f1fd1fef4394334237ef53c53,4
http://bio2rdf.org/omim_resource:0c96c781668c2606c622b7c37e158554,11
http://bio2rdf.org/omim:607948,5
http://bio2rdf.org/drugbank:DB03010,11
http://bio2rdf.org/drugbank:DB01913,2
http://bio2rdf.org/drugbank:DB04320,1
http://bio2rdf.org/drugbank:DB08314,1
http://bio2rdf.org/drugbank:DB00281,22
http://bio2rdf.org/omim_resource:664fed65da3ae412a5492b92d997dc6f,13
http://bio2rdf.org/omim:600794,9
http://bio2rdf.org/omim:270400,14
http://bio2rdf.org/drugbank:BE0000365,69
http://bio2rdf.org/omim_resource:f3dacf9554e3d3faba65f64b34eadb5a,7
http://bio2rdf.org/drugbank:DB00133,12
http://bio2rdf.org/omim:600971,4
http://bio2rdf.org/drugbank:DB00611,6
http://bio2rdf.org/omim:306000,14
http://bio2rdf.org/omim_resource:d480f162c55ac63b9a27d9e1ac35c7bd,2
http://bio2rdf.org/drugbank:DB00390,24
http://bio2rdf.org/drugbank:BE0001154,45
http://bio2rdf.org/omim_resource:2abfe8ab779af2b7fc1e8ac513486100,14
http://bio2rdf.org/omim:230900,14
http://bio2rdf.org/drugbank:DB00361,23
http://bio2rdf.org/omim:612240,5
http://bio2rdf.org/omim:607596,2
http://bio2rdf.org/omim_resource:b29c5cc377a745850f47698a50dccdd3,6
http://bio2rdf.org/omim_resource:83cf20b03f235eb1d2d8aceaf81b53df,25
http://bio2rdf.org/drugbank:DB05200,1
http://bio2rdf.org/drugbank:BE0000609,10
http://bio2rdf.org/drugbank:BE0002371,25
http://bio2rdf.org/omim_resource:5a3fdee9f9a2ea0a9cb17a3edf182b5a,4
http://bio2rdf.org/omim:262700,6
http://bio2rdf.org/omim:114500,33
http://bio2rdf.org/drugbank:DB05435,1
http://bio2rdf.org/drugbank:BE0002094,31
http://bio2rdf.org/omim_resource:e00bb041a6b6a3d1e159d7d4c732adbf,11
http://bio2rdf.org/drugbank:BE0000352,8
http://bio2rdf.org/drugbank:DB01252,9
http://bio2rdf.org/drugbank:BE0000369,63
http://bio2rdf.org/drugbank:DB02039,4
http://bio2rdf.org/drugbank:BE0003316,9
http://bio2rdf.org/drugbank:DB07658,1
http://bio2rdf.org/drugbank:BE0002470,9
http://bio2rdf.org/drugbank:DB00584,29
http://bio2rdf.org/omim:603585,2
http://bio2rdf.org/drugbank:DB07740,1
http://bio2rdf.org/omim_resource:7fdbc416e9df509182af80ccfd3dde2a,14
http://bio2rdf.org/drugbank:DB07059,1
http://bio2rdf.org/drugbank:BE0000747,36
http://bio2rdf.org/drugbank:DB00431,5
http://bio2rdf.org/drugbank:DB00122,7
http://bio2rdf.org/omim_resource:3fb592d6e909c2df040f80fcfe5beb49,14
http://bio2rdf.org/omim:253250,1
http://bio2rdf.org/omim:614608,9
http://bio2rdf.org/drugbank:BE0002305,2
http://bio2rdf.org/drugbank:DB01120,19
http://bio2rdf.org/drugbank:DB04542,1
http://bio2rdf.org/omim:609307,9
http://bio2rdf.org/drugbank:DB00946,39
http://bio2rdf.org/omim:248390,2
http://bio2rdf.org/drugbank:DB01296,47
http://bio2rdf.org/drugbank:DB06155,3
http://bio2rdf.org/drugbank:DB06243,3
http://bio2rdf.org/omim_resource:16b76e07ed43f8adfaea77fc1cfb252e,20
http://bio2rdf.org/drugbank:DB00836,14
http://bio2rdf.org/omim:603034,11
http://bio2rdf.org/drugbank:BE0001480,8
http://bio2rdf.org/drugbank:DB03226,3
http://bio2rdf.org/omim:153640,3
http://bio2rdf.org/omim:613863,11
http://bio2rdf.org/drugbank:DB00306,13
http://bio2rdf.org/omim:600737,5
http://bio2rdf.org/drugbank:DB08838,7
http://bio2rdf.org/omim_resource:ff0103bac2c03fadbc3a38aafd8dff28,7
http://bio2rdf.org/drugbank:DB03644,1
http://bio2rdf.org/omim:602491,4
http://bio2rdf.org/omim:609060,2
http://bio2rdf.org/omim:610069,2
http://bio2rdf.org/drugbank:DB01392,49
http://bio2rdf.org/drugbank:DB03074,1
http://bio2rdf.org/omim_resource:1a34e72bb32e6f4130ab919dbc41e278,25
http://bio2rdf.org/omim_resource:943da4d49d600ae9be28e2310589fd53,17
http://bio2rdf.org/drugbank:BE0003767,13
http://bio2rdf.org/omim:312600,13
http://bio2rdf.org/drugbank:DB04844,10
http://bio2rdf.org/drugbank:DB08283,1
http://bio2rdf.org/drugbank:DB05271,10
http://bio2rdf.org/omim:220120,12
http://bio2rdf.org/drugbank:DB01425,3
http://bio2rdf.org/drugbank:DB00434,21
http://bio2rdf.org/drugbank:DB07785,1
http://bio2rdf.org/drugbank:DB00241,13
http://bio2rdf.org/drugbank:DB00417,8
http://bio2rdf.org/drugbank:DB04568,1
http://bio2rdf.org/drugbank:DB00394,7
http://bio2rdf.org/omim:612621,9
http://bio2rdf.org/drugbank:DB05713,1
http://bio2rdf.org/drugbank:DB01103,14
http://bio2rdf.org/drugbank:DB07244,2
http://bio2rdf.org/drugbank:DB06094,1
http://bio2rdf.org/drugbank:DB01520,7
http://bio2rdf.org/omim:222748,2
http://bio2rdf.org/drugbank:DB00594,11
http://bio2rdf.org/omim:614067,8
http://bio2rdf.org/drugbank:DB00863,16
http://bio2rdf.org/drugbank:DB00781,1
http://bio2rdf.org/omim:611762,3
http://bio2rdf.org/drugbank:DB00589,23
http://bio2rdf.org/omim:193500,5
http://bio2rdf.org/omim_resource:1478d22171d3eb39eb9385eecb7010a1,7
http://bio2rdf.org/omim_resource:fd1191b005c257939dc394c8f27fee6f,13
http://bio2rdf.org/drugbank:DB04868,14
http://bio2rdf.org/drugbank:BE0000499,32
http://bio2rdf.org/omim:609464,1
http://bio2rdf.org/omim:212140,11
http://bio2rdf.org/omim_resource:12b4a8c371c8e5a2b2e0080fa650a333,11
http://bio2rdf.org/drugbank:DB00499,11
http://bio2rdf.org/omim:601369,2
http://bio2rdf.org/drugbank:DB08168,3
http://bio2rdf.org/omim:311250,15
http://bio2rdf.org/drugbank:BE0000603,9
http://bio2rdf.org/omim:612350,9
http://bio2rdf.org/drugbank:DB03773,3
http://bio2rdf.org/drugbank:DB01544,22
http://bio2rdf.org/omim:207800,12
http://bio2rdf.org/omim:613308,2
http://bio2rdf.org/drugbank:DB04918,3
http://bio2rdf.org/drugbank:DB00097,6
http://bio2rdf.org/drugbank:BE0000286,34
http://bio2rdf.org/omim:188040,14
http://bio2rdf.org/omim:117000,14
http://bio2rdf.org/drugbank:DB01154,24
http://bio2rdf.org/drugbank:BE0002386,28
http://bio2rdf.org/drugbank:DB04884,5
http://bio2rdf.org/drugbank:DB01702,6
http://bio2rdf.org/omim_resource:10003edba8de1c6a773dbc534e961044,7
http://bio2rdf.org/omim:254600,3
http://bio2rdf.org/drugbank:BE0003683,36
http://bio2rdf.org/drugbank:BE0000624,7
http://bio2rdf.org/drugbank:BE0004122,3
http://bio2rdf.org/drugbank:DB07434,1
http://bio2rdf.org/omim:300263,4
http://bio2rdf.org/omim_resource:91378d288748dfa545de77d45d0f17eb,3
http://bio2rdf.org/drugbank:DB00648,14
http://bio2rdf.org/omim:604290,14
http://bio2rdf.org/drugbank:DB02263,3
http://bio2rdf.org/drugbank:DB00679,46
http://bio2rdf.org/omim:605316,4
http://bio2rdf.org/drugbank:BE0004565,15
http://bio2rdf.org/drugbank:DB01972,14
http://bio2rdf.org/omim:180104,13
http://bio2rdf.org/drugbank:BE0000295,7
http://bio2rdf.org/drugbank:DB07375,4
http://bio2rdf.org/omim:608895,11
http://bio2rdf.org/omim:219200,3
http://bio2rdf.org/omim:261000,4
http://bio2rdf.org/drugbank:DB07851,1
http://bio2rdf.org/omim_resource:f8f068098aea839d79c6ecba5e18eb28,3
http://bio2rdf.org/drugbank:BE0004516,42
http://bio2rdf.org/drugbank:DB02311,1
http://bio2rdf.org/drugbank:DB06882,2
http://bio2rdf.org/drugbank:DB01579,3
http://bio2rdf.org/drugbank:DB05766,3
http://bio2rdf.org/omim:255310,2
http://bio2rdf.org/drugbank:DB00821,3
http://bio2rdf.org/drugbank:DB08013,2
http://bio2rdf.org/drugbank:DB01406,23
http://bio2rdf.org/omim:168600,5
http://bio2rdf.org/omim:140500,2
http://bio2rdf.org/drugbank:DB00608,51
http://bio2rdf.org/drugbank:DB05157,4
http://bio2rdf.org/omim:608323,6
http://bio2rdf.org/omim_resource:06f7e1416b85aa15c6bb62b993b08f88,12
http://bio2rdf.org/drugbank:DB05467,1
http://bio2rdf.org/drugbank:DB01115,45
http://bio2rdf.org/drugbank:BE0000890,10
http://bio2rdf.org/omim:229100,3
http://bio2rdf.org/drugbank:BE0000117,26
http://bio2rdf.org/drugbank:DB00773,30
http://bio2rdf.org/omim_resource:81acd7f1674485b67a94b5fba0a44ed9,3
http://bio2rdf.org/omim_resource:9cc2f2e9f611c4c08b03ebe162817eb5,4
http://bio2rdf.org/drugbank:DB00128,24
http://bio2rdf.org/omim:614831,9
http://bio2rdf.org/omim:609055,5
http://bio2rdf.org/drugbank:DB03138,1
http://bio2rdf.org/drugbank:DB07180,1
http://bio2rdf.org/drugbank:DB02921,1
http://bio2rdf.org/omim:170650,1
http://bio2rdf.org/omim_resource:e7e8f7d0023c8a570d049b801610fca4,3
http://bio2rdf.org/drugbank:BE0002383,73
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0013080,3
http://bio2rdf.org/drugbank:DB08295,2
http://bio2rdf.org/drugbank:BE0000439,17
http://bio2rdf.org/drugbank:BE0003510,14
http://bio2rdf.org/drugbank:BE0002348,4
http://bio2rdf.org/drugbank:DB08881,6
http://bio2rdf.org/omim:604320,12
http://bio2rdf.org/drugbank:DB02587,8
http://bio2rdf.org/drugbank:DB01223,25
http://bio2rdf.org/omim:613216,8
http://bio2rdf.org/drugbank:BE0000485,18
http://bio2rdf.org/omim:601321,8
http://bio2rdf.org/drugbank:DB00708,6
http://bio2rdf.org/omim:540000,26
http://bio2rdf.org/drugbank:DB00576,4
http://bio2rdf.org/drugbank:DB01239,26
http://bio2rdf.org/omim:608810,7
http://bio2rdf.org/drugbank:DB01083,11
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0022661,14
http://bio2rdf.org/omim:613721,8
http://bio2rdf.org/drugbank:DB08183,4
http://bio2rdf.org/drugbank:DB02895,1
http://bio2rdf.org/drugbank:DB07800,1
http://bio2rdf.org/drugbank:DB08226,5
http://bio2rdf.org/drugbank:DB05752,5
http://bio2rdf.org/omim_resource:2049039525996f320ed96badad749fee,5
http://bio2rdf.org/drugbank:DB00407,4
http://bio2rdf.org/drugbank:DB00696,39
http://bio2rdf.org/omim:254210,11
http://bio2rdf.org/drugbank:DB01812,12
http://bio2rdf.org/omim:153480,9
http://bio2rdf.org/drugbank:BE0000541,18
http://bio2rdf.org/omim:248190,9
http://bio2rdf.org/drugbank:DB00308,16
http://bio2rdf.org/drugbank:DB03405,1
http://bio2rdf.org/omim:193230,5
http://bio2rdf.org/drugbank:BE0000732,34
http://bio2rdf.org/drugbank:DB01381,7
http://bio2rdf.org/drugbank:DB01196,18
http://bio2rdf.org/drugbank:DB08558,4
http://bio2rdf.org/omim:256840,13
http://bio2rdf.org/drugbank:DB03059,8
http://bio2rdf.org/omim:607259,1
http://bio2rdf.org/omim:612847,4
http://bio2rdf.org/drugbank:DB01623,3
http://bio2rdf.org/omim:254130,5
http://bio2rdf.org/drugbank:BE0000388,11
http://bio2rdf.org/drugbank:DB07821,3
http://bio2rdf.org/omim:613353,6
http://bio2rdf.org/drugbank:DB08911,4
http://bio2rdf.org/drugbank:BE0001086,58
http://bio2rdf.org/omim:607822,3
